[2026-05-13T08:43:39.533Z] P:8 | Offset:7635 | Data:{"id":7,"item":"Product 7","price":95191,"region":
[2026-05-13T08:43:39.585Z] P:3 | Offset:7690 | Data:{"id":596,"item":"Product 596","price":71309,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7691 | Data:{"id":597,"item":"Product 597","price":170,"region
[2026-05-13T08:43:39.585Z] P:3 | Offset:7692 | Data:{"id":617,"item":"Product 617","price":80383,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7693 | Data:{"id":628,"item":"Product 628","price":25418,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7694 | Data:{"id":637,"item":"Product 637","price":29990,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7695 | Data:{"id":638,"item":"Product 638","price":29469,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7696 | Data:{"id":644,"item":"Product 644","price":77264,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7697 | Data:{"id":655,"item":"Product 655","price":85675,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7698 | Data:{"id":673,"item":"Product 673","price":66830,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7699 | Data:{"id":674,"item":"Product 674","price":11832,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7700 | Data:{"id":676,"item":"Product 676","price":65629,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7701 | Data:{"id":680,"item":"Product 680","price":10246,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7702 | Data:{"id":696,"item":"Product 696","price":16856,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7703 | Data:{"id":701,"item":"Product 701","price":47468,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7704 | Data:{"id":707,"item":"Product 707","price":68309,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7705 | Data:{"id":710,"item":"Product 710","price":46275,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7706 | Data:{"id":713,"item":"Product 713","price":89371,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7707 | Data:{"id":723,"item":"Product 723","price":6994,"regio
[2026-05-13T08:43:39.585Z] P:3 | Offset:7708 | Data:{"id":735,"item":"Product 735","price":60818,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7709 | Data:{"id":737,"item":"Product 737","price":96804,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7710 | Data:{"id":739,"item":"Product 739","price":5537,"regio
[2026-05-13T08:43:39.585Z] P:3 | Offset:7711 | Data:{"id":775,"item":"Product 775","price":56125,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7712 | Data:{"id":783,"item":"Product 783","price":66440,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7713 | Data:{"id":787,"item":"Product 787","price":48895,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7714 | Data:{"id":798,"item":"Product 798","price":76522,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7715 | Data:{"id":806,"item":"Product 806","price":34258,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7716 | Data:{"id":836,"item":"Product 836","price":86059,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7717 | Data:{"id":840,"item":"Product 840","price":76806,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7718 | Data:{"id":849,"item":"Product 849","price":19523,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7719 | Data:{"id":859,"item":"Product 859","price":16956,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7720 | Data:{"id":861,"item":"Product 861","price":13403,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7721 | Data:{"id":919,"item":"Product 919","price":46885,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7722 | Data:{"id":923,"item":"Product 923","price":51440,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7723 | Data:{"id":925,"item":"Product 925","price":58522,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7724 | Data:{"id":933,"item":"Product 933","price":50390,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7725 | Data:{"id":937,"item":"Product 937","price":82471,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7726 | Data:{"id":954,"item":"Product 954","price":92391,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7727 | Data:{"id":955,"item":"Product 955","price":38216,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7728 | Data:{"id":957,"item":"Product 957","price":20264,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7729 | Data:{"id":973,"item":"Product 973","price":92820,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7730 | Data:{"id":976,"item":"Product 976","price":54565,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7731 | Data:{"id":983,"item":"Product 983","price":98372,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7732 | Data:{"id":1002,"item":"Product 1002","price":16513,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7733 | Data:{"id":1012,"item":"Product 1012","price":98785,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7734 | Data:{"id":1015,"item":"Product 1015","price":57813,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7735 | Data:{"id":1030,"item":"Product 1030","price":79276,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7736 | Data:{"id":1059,"item":"Product 1059","price":77501,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7737 | Data:{"id":1078,"item":"Product 1078","price":69406,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7738 | Data:{"id":1079,"item":"Product 1079","price":81300,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7739 | Data:{"id":1081,"item":"Product 1081","price":28433,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7740 | Data:{"id":1089,"item":"Product 1089","price":19353,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7741 | Data:{"id":1108,"item":"Product 1108","price":76753,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7742 | Data:{"id":1113,"item":"Product 1113","price":68658,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7743 | Data:{"id":1129,"item":"Product 1129","price":13312,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7744 | Data:{"id":1133,"item":"Product 1133","price":13424,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7745 | Data:{"id":1157,"item":"Product 1157","price":6802,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7746 | Data:{"id":1175,"item":"Product 1175","price":52480,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7747 | Data:{"id":1189,"item":"Product 1189","price":313,"regi
[2026-05-13T08:43:39.585Z] P:3 | Offset:7748 | Data:{"id":1190,"item":"Product 1190","price":97688,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7749 | Data:{"id":1209,"item":"Product 1209","price":90881,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7750 | Data:{"id":1228,"item":"Product 1228","price":97368,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7751 | Data:{"id":1235,"item":"Product 1235","price":98863,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7752 | Data:{"id":1237,"item":"Product 1237","price":75519,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7753 | Data:{"id":1248,"item":"Product 1248","price":68556,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7754 | Data:{"id":1250,"item":"Product 1250","price":65454,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7755 | Data:{"id":1251,"item":"Product 1251","price":86428,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7756 | Data:{"id":1261,"item":"Product 1261","price":53274,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7757 | Data:{"id":1264,"item":"Product 1264","price":82248,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7758 | Data:{"id":1282,"item":"Product 1282","price":28963,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7759 | Data:{"id":1295,"item":"Product 1295","price":78462,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7760 | Data:{"id":1305,"item":"Product 1305","price":96151,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7761 | Data:{"id":1334,"item":"Product 1334","price":21531,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7762 | Data:{"id":1362,"item":"Product 1362","price":23779,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7763 | Data:{"id":1369,"item":"Product 1369","price":73404,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7764 | Data:{"id":1382,"item":"Product 1382","price":77981,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7765 | Data:{"id":1389,"item":"Product 1389","price":49454,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7766 | Data:{"id":1423,"item":"Product 1423","price":18440,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7767 | Data:{"id":1428,"item":"Product 1428","price":24440,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7768 | Data:{"id":1468,"item":"Product 1468","price":18997,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7769 | Data:{"id":1471,"item":"Product 1471","price":25602,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7770 | Data:{"id":1479,"item":"Product 1479","price":23006,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7771 | Data:{"id":1481,"item":"Product 1481","price":42795,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7772 | Data:{"id":1484,"item":"Product 1484","price":83729,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7773 | Data:{"id":1485,"item":"Product 1485","price":4473,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7774 | Data:{"id":1500,"item":"Product 1500","price":34629,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7775 | Data:{"id":1508,"item":"Product 1508","price":14481,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7776 | Data:{"id":1548,"item":"Product 1548","price":86221,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7777 | Data:{"id":1553,"item":"Product 1553","price":36570,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7778 | Data:{"id":1570,"item":"Product 1570","price":96384,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7779 | Data:{"id":1585,"item":"Product 1585","price":88482,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7780 | Data:{"id":1587,"item":"Product 1587","price":8689,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7781 | Data:{"id":1590,"item":"Product 1590","price":59763,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7782 | Data:{"id":1594,"item":"Product 1594","price":72457,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7783 | Data:{"id":1626,"item":"Product 1626","price":25731,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7784 | Data:{"id":1631,"item":"Product 1631","price":62290,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7785 | Data:{"id":1642,"item":"Product 1642","price":65086,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7786 | Data:{"id":1661,"item":"Product 1661","price":65504,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7787 | Data:{"id":1681,"item":"Product 1681","price":94162,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7788 | Data:{"id":1682,"item":"Product 1682","price":39809,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7789 | Data:{"id":1685,"item":"Product 1685","price":53514,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7790 | Data:{"id":1696,"item":"Product 1696","price":87486,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7791 | Data:{"id":1698,"item":"Product 1698","price":65454,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7792 | Data:{"id":1700,"item":"Product 1700","price":11249,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7793 | Data:{"id":1717,"item":"Product 1717","price":83055,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7794 | Data:{"id":1718,"item":"Product 1718","price":45340,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7795 | Data:{"id":1722,"item":"Product 1722","price":24534,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7796 | Data:{"id":1728,"item":"Product 1728","price":78327,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7797 | Data:{"id":1735,"item":"Product 1735","price":21898,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7798 | Data:{"id":1739,"item":"Product 1739","price":60906,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7799 | Data:{"id":1755,"item":"Product 1755","price":24720,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7800 | Data:{"id":1766,"item":"Product 1766","price":76099,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7801 | Data:{"id":1785,"item":"Product 1785","price":44838,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7802 | Data:{"id":1786,"item":"Product 1786","price":88616,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7803 | Data:{"id":1798,"item":"Product 1798","price":3866,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7804 | Data:{"id":1818,"item":"Product 1818","price":78012,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7805 | Data:{"id":1822,"item":"Product 1822","price":80308,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7806 | Data:{"id":1824,"item":"Product 1824","price":62128,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7807 | Data:{"id":1839,"item":"Product 1839","price":43589,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7808 | Data:{"id":1842,"item":"Product 1842","price":14357,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7809 | Data:{"id":1844,"item":"Product 1844","price":84866,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7810 | Data:{"id":1856,"item":"Product 1856","price":67249,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7811 | Data:{"id":1858,"item":"Product 1858","price":46116,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7812 | Data:{"id":1864,"item":"Product 1864","price":35928,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7813 | Data:{"id":1874,"item":"Product 1874","price":36325,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7814 | Data:{"id":1888,"item":"Product 1888","price":10246,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7815 | Data:{"id":1889,"item":"Product 1889","price":1364,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7816 | Data:{"id":1890,"item":"Product 1890","price":3546,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7817 | Data:{"id":1907,"item":"Product 1907","price":78075,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7818 | Data:{"id":1908,"item":"Product 1908","price":64889,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7819 | Data:{"id":1914,"item":"Product 1914","price":24104,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7820 | Data:{"id":1924,"item":"Product 1924","price":4294,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7821 | Data:{"id":1926,"item":"Product 1926","price":56835,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7822 | Data:{"id":1927,"item":"Product 1927","price":8381,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7823 | Data:{"id":1928,"item":"Product 1928","price":93666,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7824 | Data:{"id":1937,"item":"Product 1937","price":6127,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7825 | Data:{"id":1940,"item":"Product 1940","price":12569,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7826 | Data:{"id":1946,"item":"Product 1946","price":47218,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7827 | Data:{"id":1952,"item":"Product 1952","price":1426,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7828 | Data:{"id":1959,"item":"Product 1959","price":97131,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7829 | Data:{"id":1962,"item":"Product 1962","price":60063,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7830 | Data:{"id":1964,"item":"Product 1964","price":53934,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7831 | Data:{"id":1976,"item":"Product 1976","price":74800,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7832 | Data:{"id":1988,"item":"Product 1988","price":24349,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7833 | Data:{"id":2003,"item":"Product 2003","price":1474,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7834 | Data:{"id":2008,"item":"Product 2008","price":38058,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7835 | Data:{"id":2018,"item":"Product 2018","price":49047,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7836 | Data:{"id":2027,"item":"Product 2027","price":3298,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7837 | Data:{"id":2038,"item":"Product 2038","price":80628,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7838 | Data:{"id":2040,"item":"Product 2040","price":25152,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7839 | Data:{"id":2053,"item":"Product 2053","price":42176,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7840 | Data:{"id":2056,"item":"Product 2056","price":73589,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7841 | Data:{"id":2058,"item":"Product 2058","price":30974,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7842 | Data:{"id":2059,"item":"Product 2059","price":73417,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7843 | Data:{"id":2080,"item":"Product 2080","price":93142,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7844 | Data:{"id":2081,"item":"Product 2081","price":48410,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7845 | Data:{"id":2084,"item":"Product 2084","price":23925,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7846 | Data:{"id":2088,"item":"Product 2088","price":10588,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7847 | Data:{"id":2109,"item":"Product 2109","price":32797,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7848 | Data:{"id":2110,"item":"Product 2110","price":53761,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7849 | Data:{"id":2120,"item":"Product 2120","price":67785,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7850 | Data:{"id":2133,"item":"Product 2133","price":8993,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7851 | Data:{"id":2138,"item":"Product 2138","price":51383,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7852 | Data:{"id":2139,"item":"Product 2139","price":46453,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7853 | Data:{"id":2142,"item":"Product 2142","price":58505,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7854 | Data:{"id":2145,"item":"Product 2145","price":91390,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7855 | Data:{"id":2147,"item":"Product 2147","price":39594,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7856 | Data:{"id":2174,"item":"Product 2174","price":34766,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7857 | Data:{"id":2177,"item":"Product 2177","price":71130,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7858 | Data:{"id":2191,"item":"Product 2191","price":85752,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7859 | Data:{"id":2192,"item":"Product 2192","price":44169,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7860 | Data:{"id":2221,"item":"Product 2221","price":44628,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7861 | Data:{"id":2223,"item":"Product 2223","price":42415,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7862 | Data:{"id":2228,"item":"Product 2228","price":2214,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7863 | Data:{"id":2230,"item":"Product 2230","price":71999,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7864 | Data:{"id":2264,"item":"Product 2264","price":64762,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7865 | Data:{"id":2270,"item":"Product 2270","price":20581,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7866 | Data:{"id":2275,"item":"Product 2275","price":13560,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7867 | Data:{"id":2287,"item":"Product 2287","price":17597,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7868 | Data:{"id":2292,"item":"Product 2292","price":51655,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7869 | Data:{"id":2308,"item":"Product 2308","price":12657,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7870 | Data:{"id":2311,"item":"Product 2311","price":34297,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7871 | Data:{"id":2349,"item":"Product 2349","price":58303,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7872 | Data:{"id":2364,"item":"Product 2364","price":79118,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7873 | Data:{"id":2370,"item":"Product 2370","price":50590,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7874 | Data:{"id":2377,"item":"Product 2377","price":62723,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7875 | Data:{"id":2378,"item":"Product 2378","price":4569,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7876 | Data:{"id":2381,"item":"Product 2381","price":77783,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7877 | Data:{"id":2382,"item":"Product 2382","price":38504,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7878 | Data:{"id":2384,"item":"Product 2384","price":36562,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7879 | Data:{"id":2397,"item":"Product 2397","price":77559,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7880 | Data:{"id":2410,"item":"Product 2410","price":87618,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7881 | Data:{"id":2431,"item":"Product 2431","price":76300,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7882 | Data:{"id":2443,"item":"Product 2443","price":35165,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7883 | Data:{"id":2450,"item":"Product 2450","price":5476,"reg
[2026-05-13T08:43:39.585Z] P:3 | Offset:7884 | Data:{"id":2466,"item":"Product 2466","price":74081,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7885 | Data:{"id":2484,"item":"Product 2484","price":87170,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7886 | Data:{"id":2485,"item":"Product 2485","price":92946,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7887 | Data:{"id":2486,"item":"Product 2486","price":72785,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7888 | Data:{"id":2494,"item":"Product 2494","price":52898,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7889 | Data:{"id":2497,"item":"Product 2497","price":52319,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7890 | Data:{"id":2522,"item":"Product 2522","price":34918,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7891 | Data:{"id":2528,"item":"Product 2528","price":53863,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7892 | Data:{"id":2532,"item":"Product 2532","price":55906,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7893 | Data:{"id":2536,"item":"Product 2536","price":66411,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7894 | Data:{"id":2549,"item":"Product 2549","price":15666,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7895 | Data:{"id":2554,"item":"Product 2554","price":27840,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7896 | Data:{"id":2562,"item":"Product 2562","price":38455,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7897 | Data:{"id":2573,"item":"Product 2573","price":41889,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7898 | Data:{"id":2574,"item":"Product 2574","price":27217,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7899 | Data:{"id":2580,"item":"Product 2580","price":39668,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7900 | Data:{"id":2586,"item":"Product 2586","price":25876,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7901 | Data:{"id":2588,"item":"Product 2588","price":19928,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7902 | Data:{"id":2602,"item":"Product 2602","price":86510,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7903 | Data:{"id":2605,"item":"Product 2605","price":29624,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7904 | Data:{"id":2607,"item":"Product 2607","price":24155,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7905 | Data:{"id":2621,"item":"Product 2621","price":51017,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7906 | Data:{"id":2623,"item":"Product 2623","price":72187,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7907 | Data:{"id":2631,"item":"Product 2631","price":95483,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7908 | Data:{"id":2646,"item":"Product 2646","price":62624,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7909 | Data:{"id":2685,"item":"Product 2685","price":51892,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7910 | Data:{"id":2689,"item":"Product 2689","price":41665,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7911 | Data:{"id":2716,"item":"Product 2716","price":65548,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7912 | Data:{"id":2730,"item":"Product 2730","price":41473,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7913 | Data:{"id":2739,"item":"Product 2739","price":90515,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7914 | Data:{"id":2752,"item":"Product 2752","price":65612,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7915 | Data:{"id":2763,"item":"Product 2763","price":54977,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7916 | Data:{"id":2765,"item":"Product 2765","price":20431,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7917 | Data:{"id":2781,"item":"Product 2781","price":45140,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7918 | Data:{"id":2826,"item":"Product 2826","price":36308,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7919 | Data:{"id":2830,"item":"Product 2830","price":23275,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7920 | Data:{"id":2843,"item":"Product 2843","price":23295,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7921 | Data:{"id":2861,"item":"Product 2861","price":61369,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7922 | Data:{"id":2870,"item":"Product 2870","price":87624,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7923 | Data:{"id":2871,"item":"Product 2871","price":72715,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7924 | Data:{"id":2895,"item":"Product 2895","price":48227,"re
[2026-05-13T08:43:39.585Z] P:3 | Offset:7925 | Data:{"id":2899,"item":"Product 2899","price":58976,"re
